company_name,trade,city,state,county,aka,phone,address,license_number,license_source,license_count
TYSON HEATING & AIR CONDITIONING INC,HVAC,,TX,DALLAS,,,,3491,TDLR,1
"ICE PRO, LLC",HVAC,,TX,GUADALUPE,,,,34935,TDLR,1
AFFORDABLE A/C SYSTEMS,HVAC,,TX,HIDALGO,,,,34937,TDLR,1
SFR PROFESSIONALS LLC,HVAC,,TX,LIPSCOMB,,,,34963,TDLR,1
LUIS CANIZALEZ,HVAC,,TX,BEXAR,,,,34964,TDLR,1
MEZA MECHANICAL A/C & HEATING LLC,HVAC,,TX,FORT BEND,,,,34965,TDLR,1
REIMAM A/C AND HEATING,HVAC,,TX,BEXAR,,,,34966,TDLR,1
5 STAR HVAC CONTRACTORS,HVAC,,TX,COLLIN,,,,34967,TDLR,1
DELTA 10 MECHANICAL,HVAC,,TX,HARRIS,,,,34968,TDLR,1
PALM VALLEY AIR CONDITIONING & HTG SVC,HVAC,,TX,HIDALGO,,,,34996,TDLR,1
LANSING MECHANICAL,HVAC,,TX,YOUNG,,,,35008,TDLR,1
LES A/C & HEAT,HVAC,,TX,KAUFMAN,,,,35039,TDLR,1
"HAMIL,HARRISON & CO. LLC",HVAC,,TX,ELLIS,,,,35040,TDLR,1
TRIPLE D HEATING & AIR CONDITIONING,HVAC,,TX,HARRIS,,,,35043,TDLR,1
SIMMONS SERVICE CO,HVAC,,TX,TARRANT,,,,35044,TDLR,1
CRC MECHANICAL,HVAC,,TX,HARRIS,,,,35056,TDLR,1
SOUTHERN BREEZE MECHANICAL LLC,HVAC,,TX,MEDINA,,,,35057,TDLR,1
A+ AIR CONDITIONING & HEATING,HVAC,,TX,CAMERON,,,,35071,TDLR,1
NICKLEBERRY HEATING & AIR,HVAC,,TX,DALLAS,,,,35072,TDLR,1
DARRYL GENE BRIGHTBILL,HVAC,,TX,HALE,,,,3508,TDLR,1
ONPOINT REFRIGERATION,HVAC,,TX,BEE,,,,35091,TDLR,1
AJ'S HEATING & AIR CONDITIONING,HVAC,,TX,HUNT,,,,35093,TDLR,1
ECO AIR CONDITIONING,HVAC,,TX,TRAVIS,,,,35095,TDLR,1
TEMPERATURE TECHNICIAN LLC,HVAC,,TX,JEFFERSON,,,,35114,TDLR,1
SKY HEATING & AIR,HVAC,,TX,TARRANT,,,,35135,TDLR,1
CARROLL T ANDRAE,HVAC,,TX,HALE,,,,35136,TDLR,1
COMFORT AIR AND HEAT LLC,HVAC,,TX,BRAZORIA,,,,35137,TDLR,1
STACEY WILLIE A/C & HEATING,HVAC,,TX,KAUFMAN,,,,35138,TDLR,1
ANDY'S MECHANICAL,HVAC,,TX,DALLAS,,,,35139,TDLR,1
COLD FACTOR HEATING & AIR SERVICES,HVAC,,TX,DENTON,,,,35140,TDLR,1
BELLAIRE AIR CONDITIONING & HEATING INC,HVAC,,TX,HARRIS,,,,35149,TDLR,1
KELLY AIR CONDITIONING,HVAC,,TX,SMITH,,,,3515,TDLR,1
TNG MECHANICAL INC,HVAC,,TX,HARRIS,,,,35150,TDLR,1
COLD TEX REFRIGERATION LLC,HVAC,,TX,DALLAS,,,,35151,TDLR,1
A A & T INC,HVAC,,TX,HARRIS,,,,35154,TDLR,1
R MICHAEL DUFFIN,HVAC,,TX,DALLAS,,,,35157,TDLR,1
SUNBELT CONSTRUCTION COMPANY,HVAC,,TX,EL PASO,,,,35158,TDLR,1
TONY'S A/C AND ELECTRICAL SERVICES,HVAC,,TX,HIDALGO,,,,35159,TDLR,1
MINNIX MECHANICAL INC,HVAC,,TX,LLANO,,,,3516,TDLR,1
A-US AIR CONDITIONING OF TEXAS LTD,HVAC,,TX,DALLAS,,,,35160,TDLR,1
AIR PACIFIC REFRIGERATION,HVAC,,TX,HARRIS,,,,35202,TDLR,1
TXAIR LLC,HVAC,,TX,COLLIN,,,,35233,TDLR,1
MILLER'S A/C & REFRIGERATION,HVAC,,TX,BEXAR,,,,35234,TDLR,1
D & A AIR CONDITIONING,HVAC,,TX,HARRIS,,,,35235,TDLR,1
EVERTEMP HEATING & COOLING,HVAC,,TX,EL PASO,,,,35236,TDLR,1
AIR WORKS HEATING & AIR CONDITIONING,HVAC,,TX,HIDALGO,,,,35237,TDLR,1
COOL-AID AC & REFRIGERATION,HVAC,,TX,HIDALGO,,,,35238,TDLR,1
STEVE J NAEHER,HVAC,,TX,HARRIS,,,,3524,TDLR,1
ASTRO AIR CONDITIONING AND HEATING,HVAC,,TX,HARRIS,,,,35259,TDLR,1
AIRE DESIGN SYSTEMS INC,HVAC,,TX,DALLAS,,,,3526,TDLR,1
COMPLETE AIR SERVICES,HVAC,,TX,HARRIS,,,,35261,TDLR,1
CIRCLE R HEATING & AIR INC,HVAC,,TX,CORYELL,,,,3527,TDLR,1
KHAM'S AC & REFRIGERATION,HVAC,,TX,FORT BEND,,,,35304,TDLR,1
ARMADILLO AIR CONDITIONING & HEATING,HVAC,,TX,BEXAR,,,,35316,TDLR,1
TRAN'S AIR,HVAC,,TX,FORT BEND,,,,35317,TDLR,1
ESPARZA AIR CONDITIONING AND HEATING,HVAC,,TX,DALLAS,,,,35338,TDLR,1
WASHBURN AIR,HVAC,,TX,TARRANT,,,,3534,TDLR,1
FLAMINGO AC & HEATING,HVAC,,TX,HARRIS,,,,35340,TDLR,1
NO AIR SOLUTIONS,HVAC,,TX,DALLAS,,,,35353,TDLR,1
VALDERRAMA AC,HVAC,,TX,HARRIS,,,,35356,TDLR,1
COMMERCIAL VENTILATION SERVICES LLC,HVAC,,TX,HARRIS,,,,35357,TDLR,1
RELIABLE AIR CONDITIONING & HEATING CO,HVAC,,TX,HARRIS; VAN ZANDT,,,,3542,TDLR,2
"PRIME AIR AND HEAT,LLC",HVAC,,TX,DALLAS,,,,35424,TDLR,1
PIZZA FACILITY SOLUTIONS,HVAC,,TX,JOHNSON,,,,35426,TDLR,1
CHANGING SEASONS AFFORDABLE AC & HEATING,HVAC,,TX,BEXAR,,,,35427,TDLR,1
BIG CITY AIR LLC,HVAC,,TX,HARRIS,,,,35428,TDLR,1
ALL VALLEY AIR CONDITIONING SERVICES,HVAC,,TX,HIDALGO,,,,35430,TDLR,1
EG MECHANICAL SVC,HVAC,,TX,DALLAS,,,,35431,TDLR,1
PENNY'S AIR CONDITIONING & HEATING,HVAC,,TX,TARRANT,,,,3545,TDLR,1
ZG REAL ESTATE MANAGEMENT GROUP LLC,HVAC,,TX,HARRIS,,,,35452,TDLR,1
WELDON'S A/C & HEATING,HVAC,,TX,TARRANT,,,,35453,TDLR,1
GLOBAL MECHANICAL LLC,HVAC,,TX,OUT OF STATE,,,,35456,TDLR,1
MOLINA APPLIANCE REPAIR SERVICE,HVAC,,TX,MITCHELL,,,,35458,TDLR,1
VIP AIR CONDITIONING & HEATING COMPANY,HVAC,,TX,DALLAS,,,,3547,TDLR,1
TEXAS SOLAR PROFESSIONAL LLC,HVAC,,TX,DALLAS,,,,35480,TDLR,1
CTR SERVICES,HVAC,,TX,HAMILTON,,,,35482,TDLR,1
BOEN PLUMBING INC,HVAC,,TX,MCLENNAN,,,,3549,TDLR,1
BRUCE MECHANICAL INC,HVAC,,TX,HARRIS; OUT OF STATE,,,,3550,TDLR,2
MELROSE MECHANICAL SERVICES LLC,HVAC,,TX,HARRIS,,,,35501,TDLR,1
TEXAS HVAC INC,HVAC,,TX,JEFFERSON,,,,35502,TDLR,1
MATCO SERVICES,HVAC,,TX,COLLIN,,,,35503,TDLR,1
XTREME AIR,HVAC,,TX,TOM GREEN,,,,35505,TDLR,1
BEAU M BATCHELOR,HVAC,,TX,MORRIS,,,,35538,TDLR,1
KM HEATING AND COOLING,HVAC,,TX,LIMESTONE,,,,35560,TDLR,1
ACTION AIR,HVAC,,TX,UPSHUR,,,,35563,TDLR,1
"C & P AIR CONDITIONING & HEATING,LLC",HVAC,,TX,HARRIS,,,,35564,TDLR,1
AIR HAWK A/C AND REFRIGERATION,HVAC,,TX,MEDINA,,,,35566,TDLR,1
"MORE THAN A/C, PLLC",HVAC,,TX,BELL,,,,35568,TDLR,1
JMV MECHANICAL CONTRACTING INC,HVAC,,TX,TRAVIS,,,,35569,TDLR,1
RD SERVICES,HVAC,,TX,CAMERON,,,,35572,TDLR,1
EL PASO 4 TECH AC SERVICES LLC,HVAC,,TX,EL PASO,,,,35573,TDLR,1
WEBB HEATING AND AIR LLC,HVAC,,TX,BRAZORIA,,,,3558,TDLR,1
TEMPMASTER AIR CONDITIONING & HEATING,HVAC,,TX,HARRIS,,,,35594,TDLR,1
PREMIER HEATING AND AIR,HVAC,,TX,DALLAS; POTTER,,,,35595,TDLR,2
TRAN'S A/C LLC,HVAC,,TX,HARRIS,,,,35596,TDLR,1
CROSLAND REFRIGERATION COMPANY,HVAC,,TX,PALO PINTO,,,,3562,TDLR,1
RANDY'S ELECTRIC & AIR CONDITIONING,HVAC,,TX,VAN ZANDT,,,,3565,TDLR,1
CHARLES BLACK DBA SUNCOAST AIR,HVAC,,TX,MONTGOMERY,,,,35654,TDLR,1
JERRY E HANSEN,HVAC,,TX,BEXAR,,,,35655,TDLR,1
L D'S COMFORT ZONE,HVAC,,TX,DALLAS,,,,35656,TDLR,1
DIAMOND W SERVICES,HVAC,,TX,MADISON,,,,35658,TDLR,1
ONPOINT MECHANICAL LLC,HVAC,,TX,BRAZORIA,,,,35660,TDLR,1
BIL-AIR HEATING AND AIR CONDITIONING,HVAC,,TX,PARKER,,,,3570,TDLR,1
MICHAEL JAY ROBERTSON,HVAC,,TX,HARRIS,,,,3572,TDLR,1
TEXAS ALL AIR AC HTG & REFRIGERATION LLC,HVAC,,TX,WILLIAMSON,,,,35745,TDLR,1
VILLEGAS AIR CONDITIONING,HVAC,,TX,WEBB,,,,35757,TDLR,1
SALDANA A/C & REMODELING LLC,HVAC,,TX,HARRIS,,,,35758,TDLR,1
AIR MECHANICAL INC,HVAC,,TX,OUT OF STATE; MCLENNAN,,,,35760,TDLR,2
ELLIS AIR CONDITIONING & HEATING,HVAC,,TX,DALLAS,,,,35802,TDLR,1
CONSOLIDATED SERVICE COMPANY,HVAC,,TX,BEXAR,,,,35804,TDLR,1
HIGHLAND MECHANICAL,HVAC,,TX,DALLAS,,,,35867,TDLR,1
CENTRI-AIR MECHANICAL,HVAC,,TX,HARRIS,,,,35868,TDLR,1
MORALES A/C SERVICE,HVAC,,TX,DALLAS,,,,35891,TDLR,1
"TURNER, WESLEY HAYWARD",HVAC,,TX,HARRIS,,,,359,TDLR,1
SHAWN ESCAGNE AIR CONDITIONING,HVAC,,TX,JEFFERSON,,,,35909,TDLR,1
CHAMBERS HTG AIR CONDITIONING & REFRIG.,HVAC,,TX,TRAVIS,,,,3591,TDLR,1
ISI COMMERCIAL REFERIGERATION INC,HVAC,,TX,JEFFERSON,,,,35912,TDLR,1
LE SERVICES AIR CONDITIONING AND HEATING,HVAC,,TX,DALLAS,,,,35914,TDLR,1
AIRFLOW MECHANICAL LLC,HVAC,,TX,BASTROP,,,,35915,TDLR,1
"LMH SERVICES,LLC",HVAC,,TX,HARRIS,,,,35917,TDLR,1
PRESTIGE HVACR LLC,HVAC,,TX,FORT BEND,,,,35941,TDLR,1
BRENNER MAINTENANCE,HVAC,,TX,BEXAR,,,,35953,TDLR,1
AIRLIGHT ENVIRONMENT LLC,HVAC,,TX,HARRIS,,,,35954,TDLR,1
A.J. MONIER SERVICE CO.,HVAC,,TX,BEXAR,,,,3599,TDLR,1
DAVID L CROSSNO & COMPANY,HVAC,,TX,NUECES,,,,3603,TDLR,1
JOE A PEREZ,HVAC,,TX,HARRIS,,,,3604,TDLR,1
"WITT, RONALD DALE",HVAC,,TX,TARRANT,,,,3605,TDLR,1
SAMMY BERNAL,HVAC,,TX,COLLIN,,,,36067,TDLR,1
CACTUS COMFORT SERVICES,HVAC,,TX,MATAGORDA,,,,36097,TDLR,1
NELSON AIR MECHANICAL LLC,HVAC,,TX,HARRIS,,,,36099,TDLR,1
SUPREME HEATING & COOLING,HVAC,,TX,DALLAS,,,,36129,TDLR,1
ACCESSIBLE HEAT AND AIR,HVAC,,TX,DALLAS,,,,36130,TDLR,1
SUBZERO AIR CONDITIONING SERVICE,HVAC,,TX,NUECES,,,,36131,TDLR,1
CARTER AIRE MECHANICAL,HVAC,,TX,ELLIS,,,,36140,TDLR,1
WILLIAM E MCMILLAN,HVAC,,TX,RUSK,,,,3617,TDLR,1
AC XPRESS,HVAC,,TX,HIDALGO,,,,36172,TDLR,1
AIR STAR NOW LLC,HVAC,,TX,HARRIS,,,,36229,TDLR,1
AIR SMART SYSYEMS,HVAC,,TX,TARRANT,,,,36230,TDLR,1
B & B PRO SERVICES LTD,HVAC,,TX,DALLAS,,,,36232,TDLR,1
LEAGUEVILLE AIR,HVAC,,TX,HENDERSON,,,,36235,TDLR,1
ALLIGATOR AIR,HVAC,,TX,BEXAR,,,,36236,TDLR,1
CASTLE COOLING & HEATING,HVAC,,TX,WHARTON,,,,36237,TDLR,1
PRO TECH REFRIGERATION INC,HVAC,,TX,MCLENNAN,,,,3630,TDLR,1
CENTRAL CITY AIR,HVAC,,TX,HARRIS,,,,36307,TDLR,1
"ALL PRO MANAGEMENT COMPANY, LLC",HVAC,,TX,KENDALL,,,,36308,TDLR,1
AIR817 INC,HVAC,,TX,TARRANT,,,,36309,TDLR,1
JKMI,HVAC,,TX,OUT OF STATE,,,,36311,TDLR,1
JR ELECTRIC & AC,HVAC,,TX,HIDALGO,,,,36312,TDLR,1
APPLIANCE & AIR CARE EXPERTS INC,HVAC,,TX,ROCKWALL,,,,3632,TDLR,1
JUST A/C & HEATING SERVICES,HVAC,,TX,HARRIS,,,,36349,TDLR,1
POLAR AIR HEATING & AIR CONDITIONING,HVAC,,TX,HARRIS,,,,3635,TDLR,1
PRIME AC & REFRIGERATION,HVAC,,TX,EL PASO,,,,36350,TDLR,1
AERO DYNAMICS A/C & REFRIGERATION,HVAC,,TX,HAYS,,,,36388,TDLR,1
CRYO SYSTEMS,HVAC,,TX,HARRIS,,,,36392,TDLR,1
JUAN M MARTINEZ,HVAC,,TX,HARRIS,,,,36396,TDLR,1
HOUSTON COUNTY A/C & HEATING,HVAC,,TX,HOUSTON,,,,36418,TDLR,1
ADCO SERVICE COMPANY,HVAC,,TX,HARRIS,,,,3642,TDLR,1
"HALATA, MARK",HVAC,,TX,HARRIS,,,,36444,TDLR,1
C.A. CALL A/C & HEATING,HVAC,,TX,WICHITA,,,,36445,TDLR,1
STATE COOL,HVAC,,TX,HARRIS,,,,36447,TDLR,1
NORMAN FAMILY GROUP INC,HVAC,,TX,DALLAS,,,,36448,TDLR,1
KILGORE AC-HEATING,HVAC,,TX,TARRANT,,,,36449,TDLR,1
COOL-TECH REFRIGERATION INC,HVAC,,TX,HARRIS,,,,36472,TDLR,1
SPECTRUM HEATING & AIR,HVAC,,TX,LUBBOCK,,,,36499,TDLR,1
PROTEX RESTAURANT SERVICES INC,HVAC,,TX,NUECES,,,,36500,TDLR,1
BRANNEN MECHANICAL SERVICES,HVAC,,TX,MCLENNAN,,,,36504,TDLR,1
FAMILY AIR CONDITIONING AND HEATING LLC,HVAC,,TX,BRAZORIA,,,,36506,TDLR,1
ALL SEASONS HVAC SERVICES,HVAC,,TX,GRAYSON,,,,36543,TDLR,1
AC AMERICAN AIR,HVAC,,TX,BEXAR,,,,36546,TDLR,1
COMPASS MECHANICAL LLC,HVAC,,TX,TARRANT,,,,36547,TDLR,1
THOMPSON HEAT AND AIR,HVAC,,TX,HUNT,,,,36549,TDLR,1
AIR STRIKE AIR CONDITIONING AND HEATING,HVAC,,TX,BEXAR,,,,36550,TDLR,1
RODRIGUEZ A/C,HVAC,,TX,CAMERON,,,,36554,TDLR,1
CITY OF CANYON - CODE ENFORCEMENT,HVAC,,TX,RANDALL,,,,3656,TDLR,1
EAST COAST MECHANICAL HVAC LLC,HVAC,,TX,HARRIS,,,,36599,TDLR,1
R & V A/C AND HEATING,HVAC,,TX,HARRIS,,,,36601,TDLR,1
SEVIER CLIMATE CONTROL A/C & HEATING LLC,HVAC,,TX,MONTGOMERY,,,,36602,TDLR,1
ICE 9 MECHANICAL LLC,HVAC,,TX,TARRANT,,,,36604,TDLR,1
AIRMEX AIR CONDITIONING AND HEATING,HVAC,,TX,DALLAS,,,,36625,TDLR,1
"RICKY CRUM SVS, INC.",HVAC,,TX,GALVESTON,,,,36626,TDLR,1
EVEREST AIR INC,HVAC,,TX,BRAZORIA,,,,36627,TDLR,1
BRAZOS AIR CONDITIONING,HVAC,,TX,MCLENNAN,,,,36628,TDLR,1
MAPLES MECHANICAL LLC,HVAC,,TX,HAYS,,,,36630,TDLR,1
WRIGHT'S HEAT AND AC SERVICE,HVAC,,TX,HAYS,,,,36668,TDLR,1
COWDEN ENTERPRISES LLC,HVAC,,TX,PARKER,,,,36669,TDLR,1
ACE MECHANICAL SERVICES,HVAC,,TX,HARRIS,,,,36671,TDLR,1
AARON SERVICE COMPANY LLC,HVAC,,TX,WISE,,,,36674,TDLR,1
HARTJE GRAHM A/C LLC,HVAC,,TX,JEFFERSON,,,,36675,TDLR,1
DESCO AIR,HVAC,,TX,DALLAS,,,,36680,TDLR,1
WINKS AIR CONDITIONING,HVAC,,TX,BEXAR,,,,36697,TDLR,1
ENERGY-MAINTENANCE MANAGEMENT,HVAC,,TX,BEXAR,,,,3671,TDLR,1
HOUSTON TECHS MECHANICAL,HVAC,,TX,FORT BEND,,,,36732,TDLR,1
BWG MECHANICAL LLC,HVAC,,TX,OUT OF STATE,,,,36734,TDLR,1
AIR COOL TECHNOLOGIES LLC,HVAC,,TX,DALLAS,,,,36735,TDLR,1
JM ENGINEERING LLC,HVAC,,TX,WILLIAMSON,,,,36737,TDLR,1
CHANGYE SERVICE GROUP,HVAC,,TX,FORT BEND,,,,36738,TDLR,1
TEXAS TOTAL COMFORT SYSTEMS LLC,HVAC,,TX,PARKER,,,,36771,TDLR,1
RELIABLE COMFORT CO LLC,HVAC,,TX,TARRANT,,,,36773,TDLR,1
COMFORT CONNECT A/C & HEATING,HVAC,,TX,BEXAR,,,,36774,TDLR,1
COWBOY MECHANICAL LLC,HVAC,,TX,DALLAS,,,,36775,TDLR,1
AMAYA AIR CONDITIONING & HEATING,HVAC,,TX,BEXAR,,,,36776,TDLR,1
AIR CONTROL SOLUTIONS,HVAC,,TX,FORT BEND,,,,36777,TDLR,1
ACE RESIDENTIAL A/C & HEAT INC,HVAC,,TX,HARRIS,,,,36786,TDLR,1
GOMEZ BUDGET A/C SERVICE,HVAC,,TX,LAVACA,,,,36787,TDLR,1
TOTAL HOME HEATING & AIR LLC,HVAC,,TX,BEXAR,,,,36788,TDLR,1
SLOCUM JR HEATING AND AIR,HVAC,,TX,PARKER,,,,36789,TDLR,1
BAY AREA HEATING AND AIR,HVAC,,TX,NUECES,,,,36792,TDLR,1
PRIORITY ONE,HVAC,,TX,EL PASO,,,,36794,TDLR,1
"ZAMORA, MIGUEL A",HVAC,,TX,,,,,36796,TDLR,1
RS SERVICES HVAC LLC,HVAC,,TX,ELLIS,,,,3687,TDLR,1
O'NEAL A/C LLC,HVAC,,TX,COLLIN,,,,36895,TDLR,1
"DM MECHANICAL SERVICES, LLC",HVAC,,TX,JOHNSON,,,,36897,TDLR,1
JOHNSON AIR CONDITIONING,HVAC,,TX,TARRANT,,,,3690,TDLR,1
"HASSELSCHWERT, THOMAS W",HVAC,,TX,DALLAS,,,,36912,TDLR,1
RYDER MECHANICAL LLC,HVAC,,TX,DALLAS,,,,36914,TDLR,1
LEXIE CORP DBA KLANKE MECHANICAL HVAC/ER,HVAC,,TX,HARRIS,,,,36918,TDLR,1
DEAN'S HEATING & A/C,HVAC,,TX,BURNET,,,,3696,TDLR,1
QUALITY COMFORT AIR LLC,HVAC,,TX,MONTGOMERY,,,,36991,TDLR,1
CALDERON HVAC SERVICES,HVAC,,TX,MONTGOMERY,,,,36992,TDLR,1
SOUTH TEXAS MECHANICAL CONTRACTORS,HVAC,,TX,BEXAR,,,,37003,TDLR,1
BRONCO AIR CONDITIONING & HEATING,HVAC,,TX,BEXAR,,,,3702,TDLR,1
A & L HEATING & AIR,HVAC,,TX,OCHILTREE,,,,3703,TDLR,1
ECONOMY HOME PRODUCTS,HVAC,,TX,HARRIS,,,,3704,TDLR,1
DRH TECHNICAL SERVICES,HVAC,,TX,HARRIS,,,,37048,TDLR,1
RANDY RIEBE MECHANICAL,HVAC,,TX,PARKER,,,,3705,TDLR,1
ROCK SOLID HEATING & COOLING LLC,HVAC,,TX,COLLIN,,,,37050,TDLR,1
CACTUS RIDGE SERVICES LLC,HVAC,,TX,WISE,,,,37051,TDLR,1
JETSTREAM AIR CONDITIONING AND HEATING,HVAC,,TX,COLLIN,,,,37053,TDLR,1
MOORE AIR CONDITIONING AND HEATING,HVAC,,TX,DALLAS,,,,3707,TDLR,1
MULLENAX A/C AND HEAT,HVAC,,TX,SMITH,,,,37093,TDLR,1
MECHANICAL 360 A/C & HEAT LLC,HVAC,,TX,HARRIS,,,,37100,TDLR,1
CENTRAL TEXAS SERVICE,HVAC,,TX,MILAM,,,,37143,TDLR,1
"ARRENDELL, JAMES R",HVAC,,TX,LIBERTY,,,,37145,TDLR,1
TEXAS AC WORKS,HVAC,,TX,FORT BEND,,,,37146,TDLR,1
ELLIS EQUIPMENT COMPANY LTD,HVAC,,TX,PARKER,,,,3715,TDLR,1
DAVID AIR INSTALLATION & SERVICE,HVAC,,TX,HIDALGO,,,,37250,TDLR,1
CHI HWA LIU,HVAC,,TX,TARRANT,,,,37251,TDLR,1
MORRIS,HVAC,,TX,MCLENNAN,,,,37253,TDLR,1
K & S AIR CONDITIONING,HVAC,,TX,STEPHENS,,,,37255,TDLR,1
VELDOM LLC DBA HVAC SOLUTIONS LP,HVAC,,TX,MIDLAND,,,,37256,TDLR,1
JOSHUA L WATSON,HVAC,,TX,ROCKWALL,,,,37258,TDLR,1
TEXAS CLIMATE CONTROL CONTRACTORS LLC,HVAC,,TX,DALLAS,,,,37260,TDLR,1
OLD WEST MECHANICAL A/C & HEAT,HVAC,,TX,HARRIS,,,,37262,TDLR,1
MC PRECISION AIR LLC,HVAC,,TX,DALLAS,,,,37284,TDLR,1
MCKENZIE MECHANICAL SVCS LLC,HVAC,,TX,HARRIS,,,,37344,TDLR,1
COOLING & HEATING OF SAN ANTONIO LLC,HVAC,,TX,BEXAR,,,,37345,TDLR,1
DISCOUNT AC & HEATING,HVAC,,TX,HARRIS,,,,37348,TDLR,1
COOL BLESSINGS HVAC LLC,HVAC,,TX,TRAVIS,,,,37349,TDLR,1
DAVE'S AIR CONDITIONING & HEATING,HVAC,,TX,LIBERTY,,,,3735,TDLR,1
SUN CITY PLUMBING & HEATING INC,HVAC,,TX,OUT OF STATE,,,,37350,TDLR,1
STANDARD RENEWABLE ENERGY LP,HVAC,,TX,DALLAS,,,,37352,TDLR,1
MILLER'S,HVAC,,TX,JEFFERSON,,,,37361,TDLR,1
SOUTH PADRE ISLAND A/C & COMM REFRIG.,HVAC,,TX,CAMERON,,,,37363,TDLR,1
ADVANCED PRO SERVICES,HVAC,,TX,HIDALGO,,,,37364,TDLR,1
"PREMIER HVAC SERVICES, LLC",HVAC,,TX,KAUFMAN,,,,37365,TDLR,1
K & E HOME SERVICES,HVAC,,TX,,,,,37366,TDLR,1
ROBERT W HILBIG,HVAC,,TX,COMAL,,,,3737,TDLR,1
DUNCAN MECHANICAL,HVAC,,TX,RANDALL,,,,37372,TDLR,1
1 ALARM HEAT & A/C,HVAC,,TX,DALLAS,,,,37373,TDLR,1
BLOWIN COLD A/C,HVAC,,TX,HARRIS,,,,37374,TDLR,1
SENSATIONAL AIR & HEATING,HVAC,,TX,DENTON,,,,37376,TDLR,1
MALEK COOLING & HEATING,HVAC,,TX,COLLIN,,,,37377,TDLR,1
CESAR'S AC AND HEATING,HVAC,,TX,BEXAR,,,,37378,TDLR,1
COBS LLC,HVAC,,TX,HARRIS,,,,3738,TDLR,1
COOL MAX AC HEATING & REFRIGERATION CO,HVAC,,TX,DALLAS,,,,37435,TDLR,1
A/C SERVICE & REPAIR,HVAC,,TX,BRAZORIA,,,,37436,TDLR,1
HUGHSTON AIR CONDITIONING & HOME IMPROVE,HVAC,,TX,GALVESTON,,,,37437,TDLR,1
"REDMON HEATING & AIR SERVICES, LLC",HVAC,,TX,HARRIS,,,,37439,TDLR,1
CLIMATE CONTROL SOLUTIONS,HVAC,,TX,HARRIS,,,,37440,TDLR,1
HAI SERVICES INC,HVAC,,TX,HARRIS,,,,37442,TDLR,1
DENNIS MENDEZ,HVAC,,TX,HARRIS,,,,37535,TDLR,1
TED'S A/C & REFRIGERATION,HVAC,,TX,HIDALGO,,,,37536,TDLR,1
DOMINICK FARACI A/C & HEATING SALES,HVAC,,TX,JEFFERSON,,,,37541,TDLR,1
CLASSIC HEATING & AIR INC,HVAC,,TX,COLLIN,,,,37543,TDLR,1
TCB CONSTRUCTION INC,HVAC,,TX,TRAVIS,,,,37544,TDLR,1
TRINITY SERVICES LLC,HVAC,,TX,SUTTON,,,,37577,TDLR,1
ATLAS GREEN INC DBA ATLAS A/C & HEATING,HVAC,,TX,HARRIS,,,,37598,TDLR,1
GRANDE AIR SOLUTIONS,HVAC,,TX,WILLIAMSON,,,,37599,TDLR,1
VT AC & HEATING,HVAC,,TX,BRAZORIA,,,,37600,TDLR,1
TEXAS FIRE HEATING AND AIR,HVAC,,TX,WICHITA,,,,37603,TDLR,1
LUNSFORD VENTURES CORPORATION,HVAC,,TX,DENTON,,,,37646,TDLR,1
CONTRACT SERVICE & SUPPLY INC,HVAC,,TX,CAMERON,,,,3772,TDLR,1
D G AIR CONDITIONING & HEATING,HVAC,,TX,DALLAS,,,,37720,TDLR,1
CARLOS A MONTIEL,HVAC,,TX,LIBERTY,,,,37723,TDLR,1
JAMISON AIR,HVAC,,TX,HARRIS,,,,37758,TDLR,1
MLD SERVICES LLC,HVAC,,TX,WILLIAMSON,,,,37761,TDLR,1
EFFICIENT HOME SOLUTIONS INC.,HVAC,,TX,COLLIN,,,,37763,TDLR,1
PERRY HEATING & A/C,HVAC,,TX,HENDERSON,,,,37774,TDLR,1
B & R PLUMBING & MECHANICAL INC,HVAC,,TX,LUBBOCK,,,,3780,TDLR,1
COOL SUPPORT SYSTEMS INC,HVAC,,TX,COLLIN,,,,3782,TDLR,1
CUBIG MECHANICAL INC,HVAC,,TX,TARRANT,,,,37834,TDLR,1
A-MAX AIR,HVAC,,TX,DENTON,,,,37835,TDLR,1
UNIVERSAL REFRIGERATION,HVAC,,TX,FORT BEND,,,,37837,TDLR,1
DC AIR CONDITIONING & HEATING,HVAC,,TX,DALLAS,,,,37873,TDLR,1
WILLIAM W MARCOM,HVAC,,TX,COLLIN,,,,37874,TDLR,1
JRC AC & HEATING,HVAC,,TX,TARRANT,,,,38017,TDLR,1
PUENTE HEATING & AIR CONDITIONING,HVAC,,TX,RANDALL,,,,38018,TDLR,1
AIR-N-ZONE HVAC,HVAC,,TX,TARRANT,,,,38019,TDLR,1
ALL AMERICAN A/C & HEATING,HVAC,,TX,FORT BEND; HARRIS,,,,38020,TDLR,2
Y SPRING AIR CONDITIONING & HEATING,HVAC,,TX,FORT BEND,,,,38046,TDLR,1
C & S SERVICES,HVAC,,TX,ROCKWALL,,,,38047,TDLR,1
QUINN'S A/C & HEATING,HVAC,,TX,BRAZORIA,,,,38082,TDLR,1
BIG DEAL REFRIGERATION,HVAC,,TX,BEXAR,,,,38083,TDLR,1
EXTREME COMFORT,HVAC,,TX,WALKER,,,,38085,TDLR,1
GRAVES MECHANICAL INC.,HVAC,,TX,HARRIS,,,,38087,TDLR,2
YOUNG'S HEATING & AIR,HVAC,,TX,UPSHUR,,,,3810,TDLR,1
